0 0.6216903924942017
1 0.6117147207260132
2 0.5971439480781555
3 0.6040312051773071
4 0.6102374196052551
5 0.6076125502586365
6 0.6065154075622559
7 0.6108222007751465
8 0.6014880537986755
9 0.6071087718009949
10 0.6081204414367676
11 0.6037855744361877
12 0.6011125445365906
13 0.6060385704040527
14 0.6100700497627258
15 0.6031217575073242
16 0.6048511862754822
17 0.6070305705070496
18 0.6054131984710693
19 0.6004313230514526
20 0.6080681681632996
21 0.6057301163673401
22 0.5960680842399597
23 0.5975677371025085
24 0.5995299220085144
25 0.6021785140037537
26 0.6011777520179749
27 0.601138174533844
28 0.6076118350028992
29 0.6122693419456482
30 0.6042717695236206
31 0.6068881750106812
32 0.6064050197601318
33 0.6097095608711243
34 0.6060903668403625
35 0.6024569869041443
36 0.5971443057060242
37 0.6039093732833862
38 0.6053686738014221
39 0.6041134595870972
40 0.6043339371681213
41 0.6061922311782837
42 0.610851526260376
43 0.6114696860313416
44 0.6024891138076782
45 0.6104348301887512
46 0.6000778079032898
47 0.6050928831100464
48 0.601317822933197
49 0.6091782450675964
50 0.6005600690841675
51 0.6019894480705261
52 0.6008335947990417
53 0.602182149887085
54 0.604669451713562
55 0.6111224293708801
56 0.6082685589790344
57 0.6045006513595581
58 0.6066271662712097
59 0.6038708686828613
60 0.6039024591445923
61 0.6064683794975281
62 0.6019098162651062
63 0.6058196425437927
64 0.6076555848121643
65 0.6059193015098572
66 0.6069177985191345
67 0.6106330156326294
68 0.6133675575256348
69 0.6015142798423767
70 0.6073746681213379
71 0.6065113544464111
72 0.6007267236709595
73 0.6099425554275513
74 0.6054134964942932
75 0.6048484444618225
76 0.6066670417785645
77 0.6090280413627625
78 0.6135320663452148
79 0.6136921644210815
80 0.6077364087104797
81 0.6093911528587341
82 0.6121858954429626
83 0.6118898987770081
84 0.610696017742157
85 0.6054643392562866
86 0.6142714023590088
87 0.6108030676841736
88 0.6100847125053406
89 0.6062512993812561
90 0.6067415475845337
91 0.6056315302848816
92 0.6100308895111084
93 0.6074957847595215
94 0.6088001132011414
95 0.6065608263015747
96 0.610450267791748
97 0.6024446487426758
98 0.6057353019714355
99 0.6089903116226196
100 0.605982780456543
