0 0.6217026114463806
1 0.6060972809791565
2 0.6048131585121155
3 0.6057978868484497
4 0.6043075323104858
5 0.6067116260528564
6 0.6077540516853333
7 0.6138290166854858
8 0.5998456478118896
9 0.6014161109924316
10 0.6020714044570923
11 0.6028202772140503
12 0.6003936529159546
13 0.6121969223022461
14 0.6103087663650513
15 0.6010674238204956
16 0.606777548789978
17 0.6010701656341553
18 0.5993590354919434
19 0.5970119833946228
20 0.5998100638389587
21 0.6003186106681824
22 0.6031161546707153
23 0.6022489666938782
24 0.60013747215271
25 0.6007155179977417
26 0.6088140606880188
27 0.5999037027359009
28 0.6052364706993103
29 0.6050480008125305
30 0.6061374545097351
31 0.606745719909668
32 0.6003082394599915
33 0.6070746779441833
34 0.6036660075187683
35 0.5983805656433105
36 0.6042917966842651
37 0.6065302491188049
38 0.6003443002700806
39 0.6032961010932922
40 0.6054844260215759
41 0.6084346771240234
42 0.5988420844078064
43 0.6062489151954651
44 0.6027466058731079
45 0.603712797164917
46 0.6012495160102844
47 0.6024045348167419
48 0.6118132472038269
49 0.6065686345100403
50 0.6080417037010193
51 0.6053953170776367
52 0.6048184633255005
53 0.6114810705184937
54 0.6122756600379944
55 0.6096528768539429
56 0.6120306849479675
57 0.6061722040176392
58 0.600261390209198
59 0.6003594994544983
60 0.5981612205505371
61 0.6006056666374207
62 0.598529040813446
63 0.6013149619102478
64 0.6024634838104248
65 0.5998812913894653
66 0.5978485345840454
67 0.5982505083084106
68 0.5990825891494751
69 0.6060925126075745
70 0.5939819812774658
71 0.6017793416976929
72 0.5988000631332397
73 0.6032641530036926
74 0.5968552231788635
75 0.6045616269111633
76 0.6076230406761169
77 0.6032405495643616
78 0.6040400862693787
79 0.6100620627403259
80 0.6069777607917786
81 0.6037572622299194
82 0.6033236980438232
83 0.6041905879974365
84 0.6033810973167419
85 0.6051309704780579
86 0.6056092381477356
87 0.6068764925003052
88 0.6036428213119507
89 0.6071481704711914
90 0.6068710684776306
91 0.6016501188278198
92 0.6063179969787598
93 0.596672534942627
94 0.6021108627319336
95 0.6048303842544556
96 0.6064905524253845
97 0.6089041829109192
98 0.6049819588661194
99 0.611936628818512
100 0.6126502156257629
